aX,aY,aZ,gX,gY,gZ
1.083,-0.718,-0.82,-65.552,-64.148,7.69
1.099,-0.581,-0.867,-59.57,-37.537,7.446
1.121,-0.463,-0.888,-50.72,-18.555,10.437
1.111,-0.339,-0.944,-40.955,-7.935,19.836
1.042,-0.208,-1.034,-27.588,-5.31,31.86
0.934,-0.117,-1.105,-10.01,-7.507,41.26
0.797,-0.05,-1.161,7.812,-9.949,47.485
0.665,-0.005,-1.199,21.24,-9.888,49.744
0.555,0.061,-1.22,28.87,-5.859,45.837
0.484,0.161,-1.22,30.64,3.174,37.17
0.46,0.273,-1.185,27.161,15.686,27.222
0.479,0.395,-1.144,21.667,26.245,17.395
0.503,0.511,-1.112,18.005,30.273,7.507
0.545,0.582,-1.09,17.395,26.794,-1.953
0.565,0.689,-1.096,15.625,16.968,-8.301
0.572,0.762,-1.117,11.658,5.493,-13.428
0.543,0.834,-1.16,8.667,-1.953,-14.771
0.548,0.872,-1.203,7.263,-6.47,-11.047
0.562,0.826,-1.213,6.348,-7.812,-7.812
0.518,0.75,-1.145,4.639,-15.198,-6.165
0.43,0.684,-1.064,4.272,-19.348,-1.648
0.411,0.615,-1.027,4.639,-13.123,5.615
0.429,0.519,-0.992,1.648,-5.554,9.094
0.39,0.454,-0.93,-3.174,-2.38,12.634
0.376,0.364,-0.898,-6.836,2.563,15.198
0.389,0.258,-0.853,-9.521,7.324,15.137
0.387,0.172,-0.805,-12.634,5.859,14.404
0.361,0.122,-0.779,-15.076,1.343,12.817
0.338,0.079,-0.777,-15.686,-2.747,8.423
0.316,0.042,-0.78,-14.343,-6.348,3.113
0.303,0.021,-0.784,-13.184,-7.69,-1.16
0.306,0.012,-0.802,-12.939,-6.592,-4.517
0.317,0.016,-0.816,-11.353,-4.15,-7.568
0.341,0.024,-0.817,-8.667,-1.221,-10.62
0.375,0.053,-0.817,-6.47,1.587,-13.062
0.407,0.088,-0.812,-4.517,4.089,-14.099
0.436,0.133,-0.818,-1.953,5.92,-13.794
0.473,0.164,-0.809,1.404,7.507,-11.963
0.499,0.195,-0.804,4.578,7.446,-9.216
0.498,0.224,-0.814,6.165,5.798,-7.202
0.483,0.248,-0.835,7.812,3.723,-5.432
0.462,0.26,-0.849,9.644,3.113,-4.333
0.451,0.264,-0.858,10.132,5.188,-3.662
0.444,0.275,-0.857,9.033,7.751,-3.54
0.445,0.29,-0.853,6.592,10.315,-3.662
0.459,0.308,-0.858,4.211,12.817,-3.967
0.465,0.332,-0.866,2.319,13.245,-3.174
0.465,0.35,-0.877,1.282,12.939,-1.953
0.464,0.355,-0.89,1.709,12.329,0.61
0.453,0.348,-0.901,3.052,10.803,4.272
0.433,0.334,-0.917,4.944,8.667,7.935
0.408,0.311,-0.932,6.165,6.897,10.925
0.382,0.283,-0.938,7.141,5.798,12.146
0.363,0.262,-0.934,7.629,6.165,11.536
0.357,0.251,-0.931,6.775,7.507,9.827
0.352,0.251,-0.922,4.822,8.789,7.568
0.354,0.265,-0.922,3.174,9.277,5.676
0.363,0.281,-0.927,2.991,9.216,4.333
0.357,0.289,-0.926,3.967,8.423,3.967
0.378,0.278,-0.929,4.639,6.958,2.563
0.353,0.286,-0.913,4.639,3.723,2.38
0.367,0.29,-0.923,5.554,4.456,2.991
0.394,0.29,-0.925,5.615,5.249,3.479
0.382,0.296,-0.922,5.432,2.869,4.333
0.378,0.286,-0.932,6.592,1.709,4.211
0.379,0.28,-0.935,7.812,1.709,3.357
0.371,0.278,-0.921,7.446,1.099,2.197
0.371,0.282,-0.912,6.409,1.465,0.977
0.381,0.288,-0.906,5.92,2.197,-0.061
0.384,0.302,-0.894,6.653,1.892,-0.793
0.389,0.31,-0.896,7.446,1.709,-0.916
0.404,0.308,-0.895,7.874,1.404,-0.122
0.408,0.304,-0.886,8.118,-0.366,1.404
0.391,0.303,-0.887,8.179,-2.93,2.808
0.382,0.295,-0.893,8.85,-4.578,2.991
0.374,0.291,-0.908,9.033,-4.761,1.953
0.377,0.288,-0.917,8.545,-3.784,0.671
0.385,0.295,-0.926,7.263,-1.709,-0.427
0.393,0.306,-0.927,5.798,0.122,-1.77
0.401,0.314,-0.931,4.822,2.258,-2.93
0.404,0.322,-0.93,4.272,3.418,-4.089
0.411,0.32,-0.922,4.395,4.272,-5.005
0.42,0.315,-0.918,3.967,5.249,-5.249
-0.38,0.993,-0.757,14.282,5.981,7.996
-0.404,1.036,-0.791,12.695,1.099,1.282
-0.425,1.131,-0.854,7.996,-5.188,-7.69
-0.457,1.25,-0.953,0.916,-15.259,-19.531
-0.497,1.399,-1.075,-6.226,-28.137,-35.156
-0.513,1.593,-1.228,-14.343,-42.969,-55.969
-0.512,1.831,-1.4,-27.161,-58.228,-81.726
-0.51,2.071,-1.538,-44.128,-74.097,-107.3
-0.51,2.309,-1.672,-62.561,-86.731,-130.188
-0.475,2.504,-1.776,-82.825,-96.13,-151.978
-0.428,2.646,-1.876,-106.567,-104.309,-174.438
-0.336,2.74,-1.959,-134.094,-109.192,-196.777
-0.208,2.795,-1.998,-166.748,-110.046,-218.445
-0.055,2.796,-1.998,-202.942,-106.384,-235.718
0.055,2.787,-1.955,-239.685,-101.318,-240.967
0.048,2.774,-1.848,-266.418,-97.595,-232.361
-0.016,2.686,-1.611,-279.297,-97.046,-214.355
-0.157,2.525,-1.305,-281.86,-99.609,-189.148
-0.333,2.273,-0.92,-280.029,-104.553,-162.17
-0.532,1.992,-0.537,-279.602,-112,-137.756
-0.709,1.658,-0.209,-278.748,-122.498,-118.53
-0.872,1.283,0.084,-270.325,-137.512,-107.483
-0.99,0.879,0.293,-257.507,-153.931,-105.774
-1.05,0.551,0.426,-249.573,-164.551,-108.521
-1.059,0.325,0.503,-244.751,-166.443,-113.464
-1.031,0.138,0.551,-237.976,-161.316,-117.371
-0.939,-0.015,0.576,-227.234,-152.832,-116.089
-0.809,-0.144,0.614,-212.646,-142.7,-107.971
-0.679,-0.25,0.665,-200.562,-129.883,-96.497
-0.502,-0.348,0.712,-192.81,-115.967,-85.876
-0.299,-0.423,0.738,-185.12,-104.126,-76.111
-0.115,-0.483,0.714,-177.612,-96.375,-64.209
0.032,-0.523,0.662,-168.335,-90.942,-49.927
0.144,-0.567,0.586,-155.334,-85.693,-32.715
0.239,-0.62,0.498,-141.602,-78.918,-12.085
0.329,-0.705,0.423,-127.625,-71.289,11.292
0.398,-0.823,0.39,-109.619,-65.735,34.424
0.445,-0.943,0.366,-90.698,-62.561,51.392
0.478,-1.034,0.341,-75.745,-60.242,60.913
0.513,-1.073,0.268,-66.772,-59.143,62.805
0.546,-1.056,0.164,-63.11,-57.312,57.739
0.604,-0.994,0.044,-61.218,-53.711,49.072
0.679,-0.892,-0.079,-58.594,-48.401,41.687
0.745,-0.782,-0.191,-54.382,-43.64,37.659
0.795,-0.692,-0.294,-46.753,-40.894,38.574
0.824,-0.607,-0.42,-36.133,-39.612,42.236
0.812,-0.562,-0.552,-25.269,-38.513,47.119
0.828,-0.508,-0.646,-14.771,-33.447,49.316
0.854,-0.478,-0.691,-8.057,-23.621,47.424
0.894,-0.423,-0.699,-6.348,-12.878,41.992
0.929,-0.347,-0.698,-7.507,-4.272,34.729
0.964,-0.254,-0.718,-8.911,0.854,28.503
0.988,-0.163,-0.77,-7.507,3.357,26.367
0.994,-0.084,-0.826,-2.38,4.028,27.527
0.989,-0.03,-0.864,4.639,4.578,31.738
0.983,0.019,-0.87,11.963,5.676,36.865
0.957,0.083,-0.889,19.531,7.751,43.091
0.885,0.08,-0.886,24.658,10.132,48.645
0.869,-0.008,-0.846,25.513,15.381,45.959
0.822,-0.004,-0.783,22.583,14.893,40.955
0.781,0.082,-0.785,21.179,15.564,38.452
0.775,0.134,-0.807,21.301,19.47,34.729
0.754,0.137,-0.78,20.447,20.447,29.297
0.717,0.151,-0.766,18.616,19.836,25.635
0.714,0.161,-0.798,16.541,21.667,21.423
0.716,0.173,-0.823,14.465,22.034,16.479
0.71,0.178,-0.832,12.024,19.836,11.475
0.701,0.183,-0.844,9.949,17.273,8.362
0.693,0.18,-0.837,9.644,15.076,6.592
0.7,0.167,-0.825,9.46,13.428,5.249
0.714,0.152,-0.822,8.423,11.353,5.005
0.712,0.132,-0.832,7.874,7.507,4.272
0.689,0.115,-0.849,9.155,2.625,2.441
0.667,0.106,-0.88,9.338,-0.183,1.404
0.653,0.096,-0.904,8.545,-0.488,1.038
0.644,0.088,-0.914,7.629,0.488,1.77
0.636,0.074,-0.91,7.385,2.441,2.136
0.636,0.057,-0.895,7.202,4.761,1.892
0.638,0.041,-0.872,6.775,7.324,1.526
0.641,0.038,-0.847,5.554,9.46,0.305
0.644,0.029,-0.836,4.7,11.23,-0.793
0.646,0.023,-0.827,4.578,11.841,-1.343
0.634,0.01,-0.821,5.31,11.169,-1.709
0.625,-0.003,-0.817,6.653,10.01,-2.319
0.613,-0.024,-0.809,6.958,9.521,-2.563
0.596,-0.031,-0.805,5.432,9.277,-2.625
0.585,-0.037,-0.807,4.578,9.155,-3.235
0.58,-0.033,-0.802,4.456,9.277,-4.211
0.581,-0.033,-0.795,4.822,9.46,-4.639
0.594,-0.034,-0.781,5.371,9.766,-4.395
0.609,-0.027,-0.784,5.981,9.216,-3.113
0.605,-0.02,-0.786,6.897,7.629,-1.709
0.604,-0.02,-0.786,8.118,6.531,-0.793
0.609,-0.025,-0.784,9.277,6.042,0
0.607,-0.024,-0.779,10.376,5.554,0.854
0.607,-0.03,-0.775,11.597,5.066,1.282
0.605,-0.03,-0.777,12.512,4.7,1.16
0.609,-0.033,-0.766,13.428,4.272,0.122
0.615,-0.032,-0.749,13.611,4.456,-1.526
0.626,-0.023,-0.737,12.878,4.761,-2.563
0.641,-0.009,-0.74,11.78,5.066,-3.052
0.653,0.006,-0.754,11.719,4.578,-3.052
0.659,0.028,-0.775,12.756,3.906,-2.197
0.657,0.026,-0.788,14.343,3.052,-0.793
0.678,0.009,-0.786,14.526,2.93,-0.122
0.656,0.027,-0.796,14.343,2.991,2.441
0.684,0.005,-0.803,15.198,5.188,3.723
0.667,0.007,-0.793,15.686,5.432,4.517
0.661,-0.004,-0.798,15.442,6.775,4.639
0.657,-0.005,-0.798,14.648,7.935,3.784
0.648,0.004,-0.801,13.489,8.484,3.235
0.643,0.013,-0.809,12.634,9.46,2.38
0.635,0.021,-0.817,12.573,10.132,1.831
0.622,0.034,-0.82,12.939,10.986,1.526
0.62,0.046,-0.823,13,12.817,1.953
0.614,0.056,-0.828,13.428,14.343,2.686
0.613,0.058,-0.82,14.587,15.625,3.296
0.615,0.06,-0.813,15.991,16.907,3.967
0.62,0.062,-0.813,16.663,18.188,4.761
-0.179,1.18,-0.976,-2.625,-45.227,-47.729
-0.152,1.262,-1.083,-1.282,-49.927,-48.95
-0.225,1.373,-1.162,-1.831,-55.603,-53.528
-0.292,1.496,-1.271,-4.578,-54.443,-60.608
-0.318,1.644,-1.356,-12.878,-47.852,-69.58
-0.32,1.833,-1.45,-28.442,-43.396,-83.435
-0.325,2.029,-1.526,-46.448,-46.082,-102.844
-0.332,2.207,-1.602,-65.063,-55.603,-126.16
-0.326,2.338,-1.724,-86.853,-71.655,-148.132
-0.32,2.411,-1.879,-107.605,-92.712,-165.588
-0.329,2.407,-2.022,-122.498,-115.784,-179.932
-0.336,2.321,-2.08,-133.728,-136.108,-194.824
-0.34,2.258,-2.096,-148.621,-150.635,-209.717
-0.344,2.194,-2.065,-169.067,-157.043,-222.778
-0.365,2.147,-1.99,-190.796,-157.959,-234.07
-0.437,2.096,-1.85,-210.327,-155.273,-242.004
-0.496,2.04,-1.645,-228.271,-147.766,-243.469
-0.562,1.995,-1.386,-244.019,-137.939,-234.314
-0.682,1.902,-1.058,-252.625,-132.202,-216.003
-0.862,1.748,-0.621,-253.113,-130.493,-192.566
-0.987,1.516,-0.16,-250.244,-130.92,-164.307
-1.121,1.244,0.245,-243.225,-136.78,-131.592
-1.329,0.885,0.473,-226.257,-152.161,-99.731
-1.619,0.47,0.626,-199.646,-172.119,-76.843
-1.852,0.063,0.844,-176.636,-180.603,-73.975
-1.757,-0.275,1.087,-169.861,-166.626,-92.834
-1.373,-0.413,1.201,-181.702,-140.32,-123.23
-0.863,-0.395,1.229,-197.144,-119.507,-146.667
-0.335,-0.35,1.222,-202.515,-110.962,-148.987
0.133,-0.348,1.137,-200.378,-111.755,-130.127
0.494,-0.44,0.948,-190.491,-123.413,-97.473
0.704,-0.594,0.66,-168.884,-143.86,-62.073
0.762,-0.776,0.36,-143.738,-163.696,-35.4
0.759,-0.972,0.115,-124.878,-170.471,-24.475
0.752,-1.085,-0.099,-115.967,-159.729,-27.283
0.804,-1.091,-0.253,-114.075,-135.254,-37.72
0.888,-0.997,-0.375,-115.173,-103.149,-48.523
0.963,-0.851,-0.426,-114.929,-71.594,-53.528
1.047,-0.728,-0.382,-109.619,-43.701,-50.781
1.111,-0.627,-0.33,-103.577,-22.583,-38.696
1.159,-0.536,-0.323,-96.558,-11.658,-17.639
1.126,-0.477,-0.387,-84.229,-11.23,8.484
0.987,-0.485,-0.456,-64.758,-18.372,33.081
0.803,-0.571,-0.487,-42.664,-25.33,51.575
0.647,-0.675,-0.454,-25.94,-24.292,63.171
0.554,-0.752,-0.395,-18.25,-16.846,66.895
0.518,-0.763,-0.364,-14.771,-8.545,62.012
0.505,-0.704,-0.374,-11.719,-2.93,50.11
0.52,-0.585,-0.405,-8.667,0.488,34.851
0.551,-0.442,-0.446,-6.165,3.174,21.79
0.613,-0.319,-0.479,-3.418,5.493,13.916
0.672,-0.214,-0.508,0,6.714,10.437
0.718,-0.122,-0.547,3.357,6.409,10.254
0.789,-0.05,-0.571,7.568,5.249,13.123
0.85,0.017,-0.615,13.123,3.479,19.714
0.856,0.045,-0.62,18.311,-2.075,27.222
0.875,0.015,-0.619,21.851,-7.324,29.175
0.842,0.016,-0.625,23.56,-15.869,28.625
0.81,0.05,-0.688,25.024,-18.25,28.198
0.814,0.062,-0.762,22.766,-15.625,24.536
0.799,0.079,-0.809,17.517,-12.939,19.226
0.778,0.116,-0.832,12.878,-7.812,15.686
0.807,0.124,-0.836,9.827,0.854,12.878
0.838,0.112,-0.824,6.592,7.507,11.719
0.849,0.089,-0.806,4.211,9.521,11.536
0.851,0.062,-0.813,3.113,9.888,11.719
0.843,0.04,-0.833,2.319,8.301,13
0.822,0.025,-0.848,1.892,6.042,15.015
0.793,0.006,-0.864,1.587,4.822,17.029
0.767,-0.032,-0.861,3.052,3.906,18.433
0.735,-0.068,-0.845,5.737,3.174,18.127
0.707,-0.103,-0.818,6.836,3.601,16.357
0.695,-0.124,-0.787,6.653,4.883,13.367
0.684,-0.139,-0.753,5.798,5.92,8.911
0.683,-0.128,-0.727,4.15,6.836,3.601
0.683,-0.099,-0.72,2.563,7.568,-1.343
0.701,-0.071,-0.706,2.38,7.69,-4.822
0.71,-0.037,-0.698,1.465,6.775,-6.592
0.701,-0.016,-0.684,0.854,4.7,-6.348
0.707,-0.011,-0.674,1.831,3.357,-5.615
0.716,-0.014,-0.667,3.601,2.625,-4.333
0.716,-0.022,-0.669,5.066,1.099,-2.319
0.705,-0.034,-0.674,6.226,-0.549,-1.099
0.689,-0.047,-0.675,7.141,-1.648,-0.854
0.682,-0.052,-0.676,7.141,-1.465,-1.709
0.691,-0.049,-0.677,5.554,-0.183,-2.197
0.712,-0.048,-0.675,3.723,1.404,-2.502
0.72,-0.039,-0.675,2.258,1.099,-2.075
0.715,-0.042,-0.673,2.197,-0.671,-1.831
0.722,-0.056,-0.683,2.502,-1.953,-1.709
0.74,-0.06,-0.713,2.502,-2.991,-0.488
0.743,-0.066,-0.727,2.808,-3.784,2.136
0.758,-0.084,-0.73,2.441,-5.615,2.93
0.717,-0.077,-0.742,2.93,-7.141,4.028
0.727,-0.089,-0.753,4.028,-5.249,3.235
0.717,-0.1,-0.739,3.967,-4.517,1.831
0.706,-0.1,-0.736,3.052,-2.686,0.61
0.724,-0.106,-0.736,2.808,1.038,-0.854
0.738,-0.116,-0.715,2.502,2.869,-3.052
0.738,-0.104,-0.693,1.404,2.869,-4.883
0.758,-0.085,-0.693,1.099,4.211,-5.127
0.777,-0.08,-0.69,1.587,3.906,-4.333
0.77,-0.08,-0.679,2.869,1.77,-2.93
0.748,-0.08,-0.677,3.601,-0.122,-1.221
0.736,-0.08,-0.687,4.028,-0.61,0.122
0.727,-0.085,-0.694,4.761,-0.488,0.122
0.727,-0.086,-0.7,4.944,0.671,-0.427
0.724,-0.08,-0.696,4.7,1.709,-0.854
0.725,-0.069,-0.695,4.761,3.418,-0.916
0.729,-0.059,-0.695,5.188,5.31,-0.61
0.735,-0.054,-0.688,5.371,6.531,-0.183
0.74,-0.05,-0.694,5.92,7.019,1.099
0.739,-0.045,-0.705,7.385,6.653,2.93
0.737,-0.051,-0.716,8.972,6.165,4.517
0.733,-0.059,-0.724,10.193,5.981,5.798
0.721,-0.068,-0.727,10.437,6.287,6.531
0.721,-0.075,-0.729,10.376,7.141,5.859
0.727,-0.074,-0.725,10.376,8.24,5.127
0.742,-0.076,-0.727,9.583,8.972,4.822
-0.422,1.091,-0.908,-11.658,-24.17,-27.222
-0.493,1.231,-1.053,-17.639,-38.513,-45.166
-0.579,1.411,-1.229,-28.87,-54.993,-70.496
-0.61,1.621,-1.45,-45.349,-72.876,-103.088
-0.609,1.857,-1.663,-65.125,-90.088,-140.442
-0.536,2.084,-1.843,-86.243,-104.004,-178.345
-0.38,2.267,-2.005,-106.995,-112.305,-210.449
-0.197,2.406,-2.105,-128.113,-119.202,-234.985
-0.044,2.513,-2.164,-150.574,-126.282,-251.953
0.087,2.58,-2.179,-175.415,-130.432,-258.24
0.179,2.602,-2.12,-200.378,-131.47,-253.723
0.17,2.568,-2.004,-221.313,-133.789,-239.868
0.083,2.441,-1.82,-233.704,-138.184,-218.262
-0.054,2.225,-1.544,-237.488,-143.616,-195.312
-0.249,1.984,-1.186,-239.685,-149.109,-176.758
-0.47,1.734,-0.832,-245.483,-153.809,-168.579
-0.675,1.504,-0.491,-252.991,-157.41,-171.57
-0.817,1.288,-0.159,-260.62,-160.095,-182.434
-0.914,1.108,0.115,-267.761,-161.377,-192.444
-0.977,0.971,0.284,-274.78,-162.231,-196.838
-1.045,0.866,0.397,-278.015,-163.391,-193.726
-1.069,0.697,0.556,-275.146,-160.4,-183.228
-1.012,0.479,0.721,-269.47,-153.442,-166.504
-0.904,0.269,0.841,-265.442,-147.766,-147.644
-0.77,0.099,0.885,-265.32,-145.02,-129.211
-0.596,-0.071,0.878,-265.137,-144.47,-108.582
-0.422,-0.264,0.836,-258.24,-147.705,-83.679
-0.294,-0.496,0.766,-243.835,-154.602,-58.167
-0.216,-0.702,0.675,-227.844,-161.316,-34.668
-0.121,-0.87,0.498,-213.318,-162.354,-14.648
-0.045,-0.986,0.38,-195.312,-156.128,2.502
0.051,-1.097,0.362,-173.767,-141.968,15.625
0.185,-1.157,0.397,-157.837,-122.07,24.353
0.331,-1.152,0.423,-145.874,-102.234,29.663
0.512,-1.139,0.429,-134.705,-86.487,33.081
0.696,-1.072,0.371,-122.986,-74.89,35.828
0.844,-0.989,0.292,-111.45,-68.848,38.94
0.939,-0.918,0.216,-99.731,-65.552,43.274
1.008,-0.868,0.134,-87.097,-62.012,49.011
1.058,-0.835,0.044,-74.463,-56.702,55.847
1.091,-0.824,-0.033,-61.829,-50.964,62.256
1.098,-0.813,-0.11,-49.805,-44.373,64.087
1.095,-0.779,-0.198,-41.138,-37.109,59.204
1.083,-0.701,-0.313,-37.048,-28.076,51.208
1.082,-0.6,-0.439,-35.583,-15.869,44.678
1.083,-0.51,-0.521,-32.349,-3.174,40.405
1.094,-0.433,-0.548,-26.855,9.399,38.025
1.103,-0.372,-0.535,-21.851,20.264,38.574
1.111,-0.316,-0.517,-15.991,27.649,41.565
1.107,-0.262,-0.509,-8.362,31.921,44.739
1.093,-0.218,-0.489,-1.038,32.288,47.18
1.064,-0.198,-0.465,4.639,28.931,47.485
0.979,-0.158,-0.443,8.24,22.888,44.983
0.968,-0.123,-0.476,12.878,23.56,44.067
0.964,-0.063,-0.526,15.503,24.17,45.471
0.918,-0.056,-0.56,18.311,20.325,45.349
0.864,-0.067,-0.575,23.682,18.25,44.556
0.843,-0.073,-0.589,27.954,20.447,44.678
0.852,-0.113,-0.554,28.87,23.987,43.213
0.859,-0.136,-0.491,26.489,25.208,38.33
0.86,-0.143,-0.448,21.912,24.109,29.785
0.886,-0.127,-0.459,17.212,21.973,20.874
0.895,-0.089,-0.516,14.648,17.334,13.367
0.875,-0.057,-0.589,15.198,11.902,6.531
0.837,-0.031,-0.66,15.991,9.155,2.869
0.821,-0.035,-0.682,17.517,10.498,2.197
0.831,-0.043,-0.681,18.188,15.32,1.465
0.853,-0.044,-0.659,16.296,19.897,0.488
0.872,-0.046,-0.65,15.076,21.851,0.122
0.887,-0.048,-0.643,15.198,20.386,0.427
0.886,-0.062,-0.648,16.418,17.151,1.221
0.882,-0.074,-0.665,17.456,13.123,2.93
0.859,-0.082,-0.678,17.883,8.484,5.31
0.835,-0.094,-0.695,18.86,5.432,7.08
0.83,-0.102,-0.709,19.165,4.883,8.362
0.817,-0.107,-0.72,18.372,5.249,8.911
0.795,-0.11,-0.72,17.7,6.287,9.583
0.784,-0.123,-0.713,16.724,8.85,9.338
0.766,-0.139,-0.697,14.893,10.986,8.972
0.747,-0.15,-0.676,12.695,12.695,7.935
0.752,-0.163,-0.668,10.925,14.893,5.615
0.75,-0.171,-0.652,9.827,15.747,2.686
0.746,-0.169,-0.636,8.667,15.076,-0.366
0.74,-0.157,-0.633,7.69,14.465,-2.991
0.744,-0.14,-0.634,7.324,14.282,-4.395
0.75,-0.128,-0.637,7.69,14.16,-4.15
0.741,-0.108,-0.639,8.972,13.977,-2.563
0.742,-0.122,-0.617,10.864,12.512,-2.075
0.722,-0.128,-0.615,12.268,11.475,-0.977
0.743,-0.142,-0.609,12.573,12.024,-0.549
0.747,-0.146,-0.585,10.986,10.376,-0.732
0.744,-0.142,-0.575,9.277,8.667,-2.014
0.751,-0.13,-0.58,8.606,8.362,-2.93
0.759,-0.122,-0.59,7.996,7.568,-4.333
0.759,-0.114,-0.6,7.751,5.615,-4.639
0.753,-0.098,-0.617,7.996,3.54,-3.784
0.751,-0.101,-0.627,9.338,1.953,-2.441
0.74,-0.104,-0.624,10.681,1.038,-1.343
0.739,-0.111,-0.622,10.864,1.465,-0.488
0.746,-0.112,-0.625,10.803,2.258,-0.488
0.747,-0.109,-0.622,10.376,2.38,-0.977
0.746,-0.109,-0.62,10.742,2.075,-2.319
0.75,-0.106,-0.614,10.742,1.953,-3.662
0.763,-0.088,-0.614,9.583,1.892,-4.395
0.763,-0.079,-0.617,8.301,1.343,-4.211
0.764,-0.071,-0.626,7.996,0.854,-3.296
0.766,-0.075,-0.629,8.362,0.671,-2.258
0.774,-0.087,-0.629,8.606,0.427,-1.099
0.768,-0.09,-0.632,7.751,-0.305,0.61
0.755,-0.101,-0.641,6.775,-1.221,1.953
0.748,-0.113,-0.647,6.836,-1.465,1.892
0.742,-0.123,-0.648,6.836,-1.282,0.732
0.746,-0.128,-0.655,5.981,-0.671,-0.916
0.749,-0.121,-0.661,4.578,0.549,-2.258
0.75,-0.113,-0.661,3.662,1.404,-3.784
0.77,-0.105,-0.657,2.991,2.625,-4.578
0.783,-0.09,-0.662,2.563,3.418,-4.089
0.79,-0.087,-0.67,3.418,3.235,-2.747
0.787,-0.091,-0.676,5.127,2.808,-1.465
-0.482,0.885,-0.888,40.771,17.944,25.269
-0.516,0.97,-0.961,37.476,17.822,21.667
-0.576,1.096,-1.071,32.41,15.686,15.442
-0.642,1.245,-1.172,25.574,11.047,6.226
-0.698,1.411,-1.287,16.724,4.7,-4.028
-0.776,1.601,-1.406,7.385,-5.92,-14.832
-0.877,1.789,-1.541,-2.014,-23.132,-28.503
-0.987,1.969,-1.693,-13.123,-47.241,-44.983
-1.095,2.156,-1.871,-30.64,-75.806,-63.293
-1.175,2.334,-2.066,-55.176,-104.248,-83.496
-1.227,2.489,-2.242,-85.266,-131.348,-103.333
-1.209,2.569,-2.344,-115.479,-153.625,-120.972
-1.149,2.598,-2.318,-145.264,-165.161,-133.789
-1.04,2.53,-2.161,-178.528,-167.358,-140.686
-0.93,2.391,-1.892,-210.693,-167.603,-138.184
-0.811,2.184,-1.534,-234.253,-170.776,-130.615
-0.72,1.938,-1.195,-251.587,-181.519,-123.596
-0.713,1.714,-0.896,-264.465,-200.195,-115.967
-0.787,1.518,-0.62,-272.705,-220.642,-108.704
-0.87,1.301,-0.339,-276.794,-237.244,-102.966
-0.957,1.055,-0.046,-273.865,-249.023,-100.342
-1.023,0.764,0.254,-264.221,-257.507,-99.609
-1.034,0.437,0.521,-249.634,-262.451,-101.135
-0.978,0.147,0.726,-233.582,-263.611,-106.445
-0.855,-0.081,0.856,-219.849,-261.597,-115.845
-0.657,-0.25,0.922,-207.764,-257.507,-126.953
-0.439,-0.364,0.909,-195.801,-252.747,-136.475
-0.242,-0.463,0.851,-180.054,-246.887,-142.578
-0.045,-0.568,0.81,-162.964,-236.267,-143.86
0.155,-0.678,0.763,-148.987,-221.497,-142.273
0.327,-0.745,0.703,-137.695,-207.275,-140.991
0.491,-0.776,0.614,-127.808,-193.909,-141.296
0.623,-0.755,0.477,-120.483,-179.81,-142.639
0.705,-0.69,0.319,-116.028,-166.016,-141.846
0.732,-0.601,0.173,-111.206,-150.574,-135.132
0.762,-0.545,0.077,-104.492,-133.85,-122.314
0.78,-0.516,0,-96.497,-117.676,-104.065
0.79,-0.529,-0.026,-86.731,-104.004,-82.703
0.799,-0.567,-0.046,-74.707,-92.712,-59.814
0.796,-0.624,-0.06,-63.049,-84.351,-37.354
0.779,-0.676,-0.096,-53.04,-76.599,-16.846
0.77,-0.717,-0.144,-45.471,-69.092,-0.244
0.761,-0.735,-0.226,-40.283,-61.157,12.878
0.745,-0.74,-0.296,-35.706,-52.917,21.729
0.734,-0.728,-0.368,-31.738,-43.396,27.039
0.714,-0.695,-0.425,-28.259,-33.875,30.151
0.706,-0.651,-0.467,-24.231,-24.414,32.532
0.72,-0.62,-0.483,-19.348,-15.503,34.79
0.741,-0.583,-0.489,-14.404,-8.118,36.316
0.756,-0.529,-0.514,-10.193,-2.869,37.354
0.768,-0.465,-0.57,-6.348,-0.183,37.537
0.76,-0.394,-0.618,-1.16,0.916,36.499
0.763,-0.319,-0.665,4.7,3.113,35.522
0.759,-0.249,-0.667,9.521,6.165,36.133
0.802,-0.231,-0.674,11.658,9.644,35.828
0.797,-0.208,-0.635,12.695,8.423,33.386
0.801,-0.145,-0.645,14.893,7.69,33.875
0.847,-0.101,-0.672,18.25,9.46,34.363
0.863,-0.078,-0.683,19.775,7.446,33.691
0.843,-0.05,-0.698,20.142,4.15,33.081
0.845,-0.039,-0.729,20.508,4.028,31.677
0.856,-0.031,-0.761,20.386,3.723,28.442
0.848,-0.012,-0.779,19.043,2.869,24.475
0.862,0.006,-0.794,17.944,3.967,20.569
0.879,0.025,-0.802,16.357,6.714,18.433
0.89,0.039,-0.809,14.771,7.996,17.578
0.892,0.033,-0.802,14.954,8.362,17.029
0.892,0.019,-0.779,14.954,7.935,16.052
0.881,0.01,-0.758,14.282,7.385,15.503
0.875,0.009,-0.752,12.878,7.263,15.686
0.859,0.02,-0.749,11.719,7.019,15.991
0.841,0.019,-0.744,11.169,7.446,15.869
0.829,0.005,-0.734,10.742,8.179,15.32
0.812,-0.014,-0.729,9.888,8.606,15.076
0.794,-0.036,-0.725,9.338,9.094,14.648
0.778,-0.064,-0.716,8.606,9.949,12.695
0.762,-0.078,-0.704,7.935,10.01,10.132
