aX,aY,aZ,gX,gY,gZ
0.55,-0.048,1.095,35.095,18.86,3.54
0.589,-0.114,1.039,31.006,7.874,5.92
0.594,-0.175,0.971,26.245,-2.563,5.676
0.584,-0.2,0.897,20.508,-10.01,3.906
0.587,-0.214,0.845,14.954,-15.991,1.526
0.578,-0.202,0.812,9.705,-19.592,-2.014
0.564,-0.173,0.799,5.371,-19.958,-5.249
0.533,-0.131,0.8,2.869,-17.944,-7.812
0.512,-0.089,0.828,2.38,-13.428,-9.583
0.501,-0.043,0.876,2.258,-7.08,-11.108
0.477,-0.009,0.929,3.357,-1.831,-11.658
0.456,0.024,0.968,6.287,0.061,-11.047
0.413,0.049,0.975,9.766,0.122,-10.01
0.39,0.063,0.956,13.794,-1.587,-8.85
0.377,0.054,0.926,17.029,-3.418,-7.629
0.373,0.041,0.905,17.944,-3.601,-6.409
0.378,0.015,0.895,17.883,-2.502,-4.822
0.393,-0.016,0.888,17.456,-1.77,-3.479
0.41,-0.047,0.883,16.235,-1.343,-2.014
0.425,-0.079,0.878,14.832,-0.977,-0.854
0.434,-0.114,0.881,13.794,-0.305,-0.549
0.442,-0.132,0.89,13.367,0.366,-1.404
0.447,-0.128,0.902,13.733,0.732,-3.052
0.448,-0.122,0.915,13.123,0.427,-4.578
0.444,-0.103,0.918,10.254,-0.549,-5.615
0.421,-0.075,0.905,6.409,-1.404,-6.226
0.404,-0.053,0.886,4.333,-2.991,-6.592
0.398,-0.05,0.872,3.906,-3.479,-7.08
0.391,-0.052,0.859,4.395,-2.197,-6.836
0.388,-0.055,0.854,5.737,-0.854,-7.019
0.387,-0.059,0.849,6.531,0.488,-7.812
0.392,-0.064,0.858,6.714,2.136,-7.751
0.396,-0.068,0.869,5.188,2.319,-7.507
0.401,-0.069,0.879,2.014,1.099,-6.653
0.41,-0.083,0.883,-0.488,-0.671,-5.676
0.418,-0.093,0.888,-1.831,-1.648,-5.493
0.421,-0.1,0.884,-2.258,-2.014,-6.165
0.424,-0.094,0.883,-1.831,-1.892,-7.019
0.424,-0.092,0.884,-0.305,-1.16,-7.507
0.42,-0.094,0.892,1.953,-0.488,-7.935
0.417,-0.091,0.892,3.418,-0.244,-8.85
0.414,-0.084,0.879,5.31,-0.427,-10.559
0.412,-0.079,0.869,7.507,-0.793,-12.329
0.407,-0.063,0.863,8.545,-0.793,-12.878
0.384,-0.039,0.85,7.935,-1.099,-12.878
0.369,-0.035,0.834,7.019,-2.197,-11.658
0.37,-0.032,0.822,4.578,-3.296,-10.132
0.37,-0.032,0.815,1.892,-3.845,-8.362
0.374,-0.035,0.809,-0.183,-3.784,-6.531
0.375,-0.054,0.803,-0.793,-2.441,-4.944
0.382,-0.072,0.807,0,-1.099,-3.845
0.386,-0.098,0.815,0.854,0.854,-3.235
0.388,-0.116,0.824,1.038,2.197,-3.601
0.398,-0.123,0.826,0.427,2.441,-4.578
0.42,-0.132,0.823,-0.61,1.282,-5.554
0.437,-0.138,0.826,-1.953,0.122,-6.47
0.443,-0.14,0.833,-3.235,0,-7.568
0.44,-0.119,0.834,-3.967,0,-9.094
0.434,-0.097,0.84,-3.235,0.366,-11.353
0.428,-0.069,0.845,-1.526,0.549,-12.695
-0.728,-0.433,1.17,101.44,-26.489,26.367
-0.792,-0.585,1.235,96.619,-33.081,35.278
-0.828,-0.757,1.312,84.412,-33.691,50.293
-1.013,-0.864,1.407,76.233,-32.349,70.679
-1.303,-0.914,1.484,69.641,-28.87,90.82
-1.577,-0.943,1.534,65.613,-22.461,103.76
-1.833,-0.909,1.5,66.833,-7.141,115.112
-1.923,-1.032,1.241,68.42,23.987,125.305
-1.887,-0.864,0.829,68.237,55.298,121.46
-1.758,-0.732,0.388,63.354,72.998,106.079
-1.373,-0.386,0.084,50.903,71.472,77.026
-0.672,-0.056,-0.244,21.667,73.486,54.626
0.251,0.278,-0.513,-31.372,114.441,62.378
1.12,0.497,-0.706,-93.384,177.612,87.524
1.691,0.605,-0.626,-136.841,215.576,100.159
2.125,0.849,-0.365,-139.16,226.44,80.994
2.758,0.908,0.311,-89.661,236.328,50.659
3.255,0.47,1.015,2.991,239.746,41.199
3.69,0.053,1.754,107.117,219.238,35.4
3.523,-0.007,2.985,198.059,137.817,28.381
2.49,0.216,4,244.812,32.227,26.917
0.963,0.389,4,245.178,-41.626,27.466
0.016,0.563,3.897,197.876,-56.519,23.743
0.479,1.07,1.721,171.204,-75.806,-9.155
0.515,1.183,0.177,274.597,-129.456,-35.522
0.244,0.739,-0.55,380.676,-184.204,-27.527
-0.01,0.123,-1.095,381.226,-208.923,5.432
-0.116,-0.51,-1.412,290.1,-205.811,36.682
-0.006,-0.589,-1.553,179.26,-186.768,34.973
0.364,-0.509,-1.415,98.633,-151.978,17.639
0.334,-0.465,-1.3,36.377,-105.164,16.052
0.316,-0.586,-0.882,-0.916,-39.856,22.095
0.413,-0.61,-0.286,-25.146,15.259,16.785
0.324,-0.476,0.139,-46.631,53.711,8.24
0.158,-0.427,0.512,-55.42,76.05,4.272
0.144,-0.266,0.858,-52.795,84.412,2.319
0.136,-0.282,1.095,-37.842,77.148,7.812
0.139,-0.364,1.147,-16.357,58.105,12.085
0.225,-0.421,1.134,6.653,41.748,8.911
0.311,-0.416,1.066,27.771,24.841,4.883
0.281,-0.534,0.932,43.396,18.86,5.554
0.258,-0.541,0.847,55.542,22.095,1.709
0.265,-0.568,0.803,65.735,30.457,-2.136
0.261,-0.616,0.747,69.824,44.556,-4.517
0.25,-0.378,0.704,70.313,57.556,-6.348
0.37,-0.434,0.561,68.97,60.181,-25.391
0.294,-0.828,0.734,73.486,50.293,-32.532
0.341,-0.668,0.695,64.758,42.908,-15.198
0.4,-0.67,0.638,42.725,28.503,-18.372
0.426,-0.636,0.611,26.306,9.216,-14.221
0.402,-0.709,0.631,15.198,-7.935,-2.258
0.303,-0.765,0.635,3.418,-17.7,10.925
0.265,-0.752,0.645,-8.118,-17.578,15.869
0.27,-0.736,0.663,-16.724,-13.611,11.902
0.276,-0.687,0.735,-21.851,-7.935,4.272
0.288,-0.593,0.74,-28.503,-2.197,-1.099
0.323,-0.552,0.756,-34.18,4.211,-0.366
0.321,-0.511,0.765,-36.072,9.583,6.165
0.31,-0.497,0.771,-35.889,14.465,11.658
0.354,-0.487,0.774,-33.02,16.785,8.362
0.387,-0.512,0.813,-28.076,18.616,3.113
0.422,-0.481,0.813,-22.156,17.944,1.526
0.429,-0.489,0.798,-11.475,13.367,1.404
0.451,-0.489,0.854,-2.869,4.395,-1.953
0.471,-0.515,0.81,1.221,-4.822,-3.418
0.431,-0.546,0.755,9.766,-12.573,-3.723
0.317,-0.578,0.72,16.968,-19.714,-2.808
0.252,-0.625,0.701,18.555,-21.851,-1.282
0.253,-0.639,0.709,16.174,-20.386,-3.113
0.088,-0.696,0.371,10.803,-17.517,-6.531
0.181,-0.518,0.311,31.982,13.611,-17.517
0.305,-0.528,0.521,74.768,51.758,-26.428
0.357,-0.57,0.698,85.51,75.562,-31.311
0.369,-0.629,0.762,84.9,80.994,-39.124
0.417,-0.544,0.708,67.322,70.068,-44.739
0.487,-0.509,0.673,41.992,53.772,-50.964
0.465,-0.782,0.693,13.245,26.794,-67.505
0.411,-0.898,0.717,-9.583,0.549,-75.623
0.393,-0.92,0.668,-23.926,-12.817,-69.58
0.387,-0.77,0.643,-25.391,-17.639,-47.546
0.275,-0.682,0.629,-20.569,-22.949,-19.165
0.194,-0.656,0.66,-7.751,-23.621,-3.54
0.184,-0.655,0.699,1.404,-25.33,-2.747
0.215,-0.663,0.742,2.808,-27.832,-5.981
0.241,-0.639,0.696,-1.526,-32.349,-7.385
0.226,-0.594,0.641,-2.686,-35.278,-3.479
0.21,-0.603,0.632,1.709,-35.828,2.686
0.158,-0.621,0.646,6.531,-30.579,5.981
0.168,-0.609,0.636,14.526,-19.836,4.883
0.251,-0.628,0.64,21.667,-9.46,-3.418
0.274,-0.735,0.677,23.987,-1.404,-14.282
0.271,-0.689,0.688,21.973,1.343,-25.635
0.286,-0.581,0.691,16.418,0.854,-35.034
0.308,-0.53,0.687,10.315,-0.977,-39.124
0.359,-0.541,0.659,5.615,-4.028,-34.729
0.337,-0.473,0.666,8.118,-10.254,-23.01
0.305,-0.525,0.662,12.268,-18.921,-14.709
0.336,-0.565,0.659,9.949,-26.55,-5.615
0.332,-0.618,0.66,7.812,-35.095,3.967
0.29,-0.66,0.658,3.967,-44.739,10.315
0.186,-0.605,0.639,1.648,-52.673,16.724
0.111,-0.601,0.598,3.418,-56.274,15.137
0.097,-0.634,0.566,7.08,-53.65,9.46
0.113,-0.601,0.552,14.404,-44.8,5.92
0.145,-0.622,0.556,21.729,-32.227,1.038
0.201,-0.705,0.586,27.161,-20.508,-4.15
0.226,-0.727,0.598,28.381,-12.085,-6.653
0.222,-0.701,0.595,27.222,-8.545,-7.69
0.229,-0.693,0.6,25.818,-8.545,-8.667
0.234,-0.666,0.632,23.926,-11.292,-9.583
0.281,-0.657,0.662,21.606,-15.564,-8.057
0.323,-0.659,0.677,16.968,-19.836,-4.333
0.303,-0.724,0.68,10.681,-26.245,0.793
0.278,-0.703,0.676,5.493,-33.63,7.141
0.23,-0.691,0.645,2.38,-40.527,11.536
0.202,-0.683,0.653,0,-45.593,15.808
0.182,-0.689,0.634,-1.099,-48.279,18.494
0.166,-0.678,0.645,-1.587,-48.34,17.395
0.141,-0.663,0.634,-2.38,-45.105,16.052
-0.404,-1.448,0.464,23.01,0.366,-4.7
-0.529,-1.578,0.419,28.748,0.61,-5.859
-0.671,-1.733,0.37,35.156,2.014,-7.08
-0.877,-1.867,0.266,40.833,2.441,-11.108
-1.204,-2.005,0.051,51.88,0.427,-20.508
-1.63,-2.159,-0.241,73.853,-4.517,-34.546
-2.138,-2.229,-0.597,102.356,-7.935,-54.138
-2.642,-2.17,-0.999,126.587,-1.831,-82.764
-3.058,-2.06,-1.191,140.015,20.996,-116.211
-3.331,-1.76,-1.329,140.869,60.852,-146.545
-3.547,-1.466,-1.298,138.794,118.347,-161.987
-3.54,-1.028,-1.135,136.414,190.491,-155.151
-3.308,-0.575,-0.86,145.63,257.629,-119.385
-2.76,-0.153,-0.587,168.213,301.941,-47.668
-1.895,0.088,-0.274,187.073,305.176,38.513
-0.738,0.226,-0.102,187.439,250.244,119.141
0.495,0.351,-0.088,141.846,125,199.524
1.734,0.289,-0.09,49.988,-37.292,280.884
2.734,0.464,-0.147,-73.364,-196.411,348.633
3.347,0.879,-0.154,-201.294,-320.923,379.761
3.483,1.398,-0.008,-300.476,-372.925,364.746
3.21,1.709,0.55,-341.431,-317.322,322.571
3.182,1.923,1.076,-324.341,-153.015,283.386
3.486,1.499,1.638,-238.586,65.186,273.01
3.64,0.503,2.091,-114.685,232.361,278.992
3.51,-0.691,2.361,-1.343,304.565,264.465
3.179,-1.768,2.57,50.659,298.035,218.933
2.896,-2.707,2.679,35.828,251.099,163.452
2.831,-3.001,2.667,-3.296,180.298,99.548
2.447,-2.441,2.422,-40.039,80.139,22.4
1.758,-1.265,1.793,-57.861,-14.893,-77.881
0.788,0.021,0.888,-33.813,-92.163,-170.959
-0.16,0.941,-0.056,31.128,-131.531,-214.233
-0.854,1.267,-0.82,116.943,-130.31,-194.153
-1.002,1.001,-1.312,190.735,-88.623,-123.352
-0.798,0.52,-1.496,217.651,-30.823,-33.508
-0.393,0.015,-1.474,187.805,16.602,37.903
0.043,-0.515,-1.203,117.554,45.471,77.332
0.418,-0.839,-0.771,22.217,51.819,90.82
0.685,-0.978,-0.303,-74.402,41.687,87.158
0.842,-1.019,0.144,-138.062,38.33,66.65
0.998,-1.029,0.562,-157.41,44.189,30.64
1.07,-0.881,0.87,-148.682,44.922,-11.23
1.004,-0.676,0.983,-119.873,43.274,-47.729
0.793,-0.515,0.948,-71.472,42.847,-74.341
0.642,-0.468,0.873,-6.531,42.419,-85.815
0.523,-0.439,0.749,50.11,23.437,-84.473
0.407,-0.469,0.457,86.426,-1.526,-72.632
0.319,-0.51,0.195,107.544,-19.714,-58.289
0.29,-0.579,-0.019,112.183,-32.898,-42.786
0.294,-0.641,-0.214,100.342,-44.25,-29.297
0.26,-0.685,-0.352,82.336,-51.697,-16.846
0.253,-0.771,-0.423,63.66,-48.95,-5.249
0.303,-0.866,-0.422,40.222,-40.161,5.615
0.357,-0.919,-0.368,11.963,-33.142,11.597
0.398,-0.94,-0.276,-15.93,-29.358,10.376
0.426,-0.943,-0.174,-38.269,-26.672,5.859
0.452,-0.924,-0.074,-53.589,-23.987,0.854
0.472,-0.902,0.03,-61.462,-20.935,-3.052
0.472,-0.9,0.129,-62.378,-18.982,-5.066
0.493,-0.89,0.205,-60.852,-19.043,-7.751
0.487,-0.88,0.268,-56.458,-19.104,-9.277
0.525,-0.855,0.313,-48.889,-17.944,-9.521
0.507,-0.851,0.364,-38.086,-17.944,-5.188
0.492,-0.856,0.375,-26.001,-17.578,-2.258
0.494,-0.864,0.375,-14.648,-14.648,-3.174
0.514,-0.863,0.371,-7.568,-13.062,-3.662
0.525,-0.847,0.349,-4.211,-14.648,-3.845
0.517,-0.839,0.333,-1.648,-16.663,-3.662
0.498,-0.822,0.335,0.183,-18.738,-3.54
0.493,-0.816,0.215,1.343,-19.165,-4.333
0.498,-0.828,0.26,10.803,-12.207,-6.287
0.41,-0.837,0.395,15.991,-10.193,-12.573
0.419,-0.789,0.301,3.845,-16.174,-22.705
0.461,-0.713,0.22,3.357,-20.02,-27.588
0.47,-0.71,0.238,11.536,-20.996,-27.1
0.479,-0.774,0.279,16.479,-21.912,-24.658
0.433,-0.776,0.289,16.541,-22.278,-19.897
0.426,-0.812,0.252,14.526,-21.851,-20.752
0.406,-0.781,0.242,13.794,-22.034,-22.522
0.364,-0.693,0.26,12.329,-21.362,-22.156
0.366,-0.76,0.265,6.836,-19.531,-22.217
0.4,-0.81,0.256,-0.122,-19.348,-21.057
0.375,-0.767,0.27,-3.784,-23.254,-17.029
0.386,-0.746,0.24,-7.751,-24.78,-13.489
0.42,-0.792,0.227,-12.146,-24.048,-8.118
0.438,-0.759,0.254,-14.587,-22.095,-2.258
0.449,-0.755,0.259,-13.855,-22.156,-2.441
0.443,-0.733,0.298,-10.193,-25.513,-7.935
0.422,-0.701,0.351,-8.118,-27.344,-16.235
0.466,-0.814,0.327,-10.986,-24.414,-25.024
0.422,-0.757,0.298,-14.221,-22.278,-28.564
0.368,-0.719,0.27,-11.047,-21.179,-32.349
0.341,-0.702,0.232,-4.211,-20.081,-36.438
0.357,-0.684,0.245,5.676,-19.775,-39.856
0.405,-0.723,0.28,17.456,-17.761,-41.809
0.455,-0.727,0.312,25.879,-15.625,-39.734
0.474,-0.754,0.311,29.053,-15.015,-33.264
0.447,-0.788,0.255,26.794,-16.968,-25.33
0.385,-0.802,0.198,23.01,-22.827,-18.25
0.329,-0.822,0.176,20.508,-29.236,-12.085
0.275,-0.826,0.191,18.188,-32.043,-5.859
0.232,-0.806,0.206,12.939,-32.288,-1.953
0.226,-0.826,0.249,8.606,-30.762,-2.93
0.253,-0.831,0.243,9.644,-26.306,-5.554
0.28,-0.823,0.211,11.719,-22.461,-7.446
0.261,-0.848,0.189,12.024,-21.912,-6.714
0.247,-0.875,0.177,10.132,-20.447,-3.235
0.242,-0.893,0.195,8.423,-18.433,0.732
0.248,-0.871,0.217,4.761,-16.479,1.526
0.26,-0.878,0.237,0.427,-15.198,1.648
0.294,-0.873,0.269,-3.601,-13.733,0.549
0.314,-0.859,0.288,-6.958,-11.292,-0.977
0.31,-0.831,0.304,-8.179,-8.545,-2.136
0.316,-0.862,0.316,-7.019,-5.676,-2.869
0.288,-0.92,0.306,-3.784,-4.211,-2.136
0.251,-0.935,0.313,0.122,-5.798,-1.282
0.217,-0.936,0.315,4.028,-7.507,-0.61
0.192,-0.942,0.303,5.859,-8.484,0.183
-0.505,-1.496,0.146,13.916,-6.592,-15.869
-0.598,-1.532,0.084,20.386,-8.911,-16.174
-0.743,-1.622,0.008,32.654,-8.911,-15.503
-0.908,-1.747,-0.07,46.631,-6.104,-14.832
-1.112,-1.848,-0.198,57.8,-0.793,-17.456
-1.344,-1.941,-0.385,68.787,5.981,-24.292
-1.597,-2.009,-0.556,87.463,15.198,-32.593
-1.889,-2.035,-0.699,108.643,30.029,-42.786
-2.175,-1.965,-0.851,120.789,47.424,-55.42
-2.444,-1.72,-0.952,119.751,64.758,-68.97
-2.632,-1.343,-0.991,106.75,85.51,-77.637
-2.655,-0.811,-0.904,88.928,107.605,-68.726
-2.393,-0.255,-0.761,78.552,124.634,-30.762
-1.923,0.249,-0.581,83.374,126.099,36.499
-1.21,0.658,-0.544,96.375,110.474,119.324
-0.311,0.914,-0.596,100.525,86.548,208.74
0.72,0.935,-0.432,80.383,67.322,294.678
1.868,0.995,-0.237,30.212,44.495,344.482
2.875,1.215,-0.103,-41.138,12.085,357.239
3.484,1.405,0.141,-112.549,-11.292,353.027
3.71,1.445,0.518,-151.306,-1.343,346.13
3.819,1.245,0.835,-136.597,38.147,346.13
3.782,0.64,0.924,-63.416,80.017,347.656
3.594,-0.185,0.72,51.88,108.948,336.975
3.471,-1.051,0.36,169.312,126.526,308.533
3.192,-1.879,0.1,239.99,116.882,271.79
2.901,-2.692,-0.237,238.22,83.374,228.943
2.529,-2.937,-0.408,189.88,47.058,176.819
1.91,-2.495,-0.184,115.784,31.372,94.482
1.198,-1.482,0.134,38.94,33.997,-25.208
0.406,-0.267,0.208,-8.24,38.33,-143.066
-0.272,0.64,0.047,-17.395,38.818,-205.872
-0.553,1.092,-0.24,1.465,36.133,-182.983
-0.515,1.005,-0.491,35.583,35.095,-99.182
-0.25,0.628,-0.653,60.303,35.4,-18.005
0.076,0.261,-0.686,55.725,29.175,28.809
0.285,-0.045,-0.635,28.076,13.916,52.063
0.434,-0.328,-0.474,-6.165,1.465,63.66
0.59,-0.568,-0.251,-31.433,-0.549,64.636
0.666,-0.719,-0.036,-38.147,2.747,52.49
0.69,-0.77,0.089,-24.658,10.925,28.076
0.69,-0.757,0.095,2.563,23.865,3.113
0.7,-0.739,0.01,33.691,35.828,-13.306
0.723,-0.754,-0.087,58.777,40.1,-21.851
0.757,-0.785,-0.193,71.838,36.316,-24.414
0.768,-0.781,-0.298,71.472,26.733,-25.391
0.718,-0.754,-0.379,59.448,13.794,-25.757
0.643,-0.701,-0.386,40.894,1.343,-27.222
0.568,-0.645,-0.384,17.578,-8.24,-29.114
0.492,-0.568,-0.406,-0.793,-14.282,-30.273
0.448,-0.521,-0.364,-3.723,-12.634,-30.09
0.426,-0.493,-0.322,-1.282,-7.812,-27.344
0.42,-0.485,-0.321,1.465,-5.005,-21.484
0.437,-0.497,-0.312,4.639,-3.418,-14.038
0.481,-0.546,-0.32,7.385,-1.709,-6.897
0.517,-0.61,-0.331,8.301,-1.953,-0.305
0.55,-0.67,-0.324,6.958,-4.883,5.981
0.586,-0.707,-0.326,3.784,-8.545,9.521
0.618,-0.725,-0.33,0.305,-12.451,10.498
0.644,-0.743,-0.326,-3.296,-15.259,11.108
0.657,-0.76,-0.313,-6.226,-16.602,11.292
0.674,-0.769,-0.299,-6.775,-16.907,9.949
0.688,-0.768,-0.295,-6.47,-16.785,8.484
0.719,-0.764,-0.291,-5.371,-16.357,7.324
0.73,-0.749,-0.285,-4.456,-17.7,6.104
0.723,-0.746,-0.284,-2.686,-18.677,4.822
0.729,-0.746,-0.277,0.427,-18.494,2.197
0.751,-0.748,-0.289,2.38,-18.616,-1.953
0.761,-0.725,-0.307,3.052,-20.325,-4.883
0.746,-0.732,-0.314,3.54,-21.606,-7.751
0.716,-0.759,-0.308,4.272,-20.996,-11.047
0.701,-0.764,-0.299,4.456,-19.226,-15.137
0.69,-0.76,-0.302,3.967,-17.578,-20.264
0.667,-0.755,-0.309,3.235,-16.907,-24.78
0.637,-0.729,-0.326,3.54,-15.808,-27.649
0.6,-0.716,-0.335,4.944,-14.099,-29.358
0.573,-0.714,-0.334,5.554,-13.062,-29.48
0.546,-0.716,-0.331,4.089,-12.939,-29.175
0.525,-0.703,-0.329,2.38,-13.123,-28.503
0.523,-0.691,-0.322,2.197,-11.536,-27.283
0.535,-0.689,-0.311,4.822,-7.812,-25.696
0.549,-0.688,-0.31,9.827,-3.357,-23.437
0.577,-0.691,-0.327,15.015,0.244,-20.203
0.568,-0.741,-0.328,19.958,2.38,-15.564
0.568,-0.773,-0.338,22.949,1.404,-12.695
0.589,-0.79,-0.356,21.973,-0.61,-12.085
0.606,-0.818,-0.359,17.822,-3.052,-11.23
0.605,-0.844,-0.35,12.878,-5.249,-10.254
0.603,-0.855,-0.342,8.301,-7.69,-11.108
0.598,-0.835,-0.349,4.578,-8.911,-12.878
0.594,-0.803,-0.348,2.991,-7.874,-14.16
0.598,-0.778,-0.337,4.7,-4.7,-14.587
0.618,-0.754,-0.329,9.46,-0.122,-14.709
0.649,-0.74,-0.302,14.832,5.371,-14.038
0.684,-0.756,-0.272,18.86,9.888,-13.916
0.725,-0.773,-0.24,20.996,12.085,-15.442
0.731,-0.774,-0.231,19.653,9.827,-18.433
0.699,-0.779,-0.229,14.832,4.15,-22.4
0.627,-0.775,-0.233,7.629,-2.625,-26.672
0.56,-0.746,-0.242,1.343,-7.812,-30.945
0.535,-0.689,-0.262,-2.014,-10.01,-34.363
0.54,-0.643,-0.281,-1.343,-9.705,-35.522
0.543,-0.622,-0.299,2.258,-8.118,-32.593
0.546,-0.634,-0.317,6.409,-5.92,-28.381
0.52,-0.687,-0.329,9.888,-4.333,-23.865
0.487,-0.734,-0.331,10.986,-4.639,-20.63
0.463,-0.757,-0.334,8.179,-6.287,-19.226
0.443,-0.768,-0.342,3.479,-7.812,-18.86
0.442,-0.774,-0.344,-0.244,-8.911,-18.433
0.47,-0.768,-0.36,-1.343,-9.827,-19.104
0.49,-0.772,-0.386,0.183,-10.132,-20.63
0.493,-0.776,-0.401,2.93,-9.583,-21.118
0.515,-0.785,-0.412,5.676,-7.751,-21.057
0.543,-0.811,-0.414,7.08,-4.761,-19.714
0.568,-0.834,-0.407,6.409,-2.686,-18.433
0.589,-0.834,-0.401,3.906,-2.93,-19.836
0.597,-0.827,-0.395,-0.671,-4.089,-21.484
0.597,-0.813,-0.376,-6.592,-5.798,-22.827
0.597,-0.813,-0.354,-12.207,-7.324,-24.048
-0.57,-1.447,0.124,-8.972,3.113,-44.678
-0.668,-1.507,0.126,-3.113,5.005,-43.762
-0.763,-1.605,0.124,4.211,6.104,-38.818
-0.887,-1.724,0.091,13.916,5.554,-32.227
-1.034,-1.819,-0.002,26.245,2.991,-26.917
-1.214,-1.906,-0.144,39.429,-0.732,-26.428
-1.488,-2.024,-0.332,50.293,-6.287,-30.09
-1.872,-2.14,-0.557,58.716,-14.526,-35.4
-2.308,-2.19,-0.786,59.57,-24.109,-46.326
-2.773,-2.133,-1.004,46.143,-30.518,-67.81
-3.217,-1.872,-1.188,21.423,-29.358,-98.022
-3.549,-1.438,-1.276,-2.808,-10.986,-124.756
-3.662,-0.835,-1.203,-15.503,29.419,-124.695
-3.445,-0.283,-1.019,-7.446,82.336,-89.05
-2.97,0.105,-0.767,19.104,121.887,-20.752
-2.184,0.358,-0.471,51.941,139.038,61.646
-1.115,0.556,-0.185,68.359,127.991,145.874
0.13,0.678,-0.078,49.194,86.609,228.21
1.38,0.702,-0.093,-12.146,30.64,299.438
2.488,0.671,-0.065,-99.426,-21.851,342.041
3.255,0.777,0.069,-187.195,-60.791,345.825
3.561,1.197,0.318,-249.084,-71.716,318.176
3.486,1.461,0.731,-241.882,-28.87,284.241
3.603,1.488,0.903,-156.982,62.866,276.978
3.875,1.101,0.888,-27.283,146.24,292.297
3.772,0.149,0.75,100.891,180.969,306.58
3.36,-0.828,0.637,177.49,175.11,298.218
2.977,-1.53,0.625,174.255,145.447,259.155
2.678,-1.885,0.58,103.088,95.703,205.139
2.309,-2.154,0.745,11.902,39.612,149.353
1.911,-2.163,1.041,-64.88,1.099,92.59
1.561,-1.615,1.237,-107.605,-17.822,21.057
0.938,-0.71,1.189,-113.342,-41.748,-61.707
0.261,0.027,0.713,-65.918,-39.307,-123.718
-0.044,0.408,0.211,22.461,-9.644,-141.602
-0.13,0.41,-0.197,101.501,19.104,-109.07
-0.054,0.146,-0.494,138.977,33.813,-57.678
0.123,-0.068,-0.696,126.099,25.818,-16.357
0.243,-0.245,-0.813,73.975,1.526,10.803
0.292,-0.388,-0.781,5.005,-20.63,26.794
0.328,-0.486,-0.563,-54.81,-28.748,31.921
0.381,-0.528,-0.239,-91.614,-25.391,25.452
0.445,-0.522,0.042,-101.685,-16.663,11.719
0.47,-0.475,0.238,-86.914,-6.287,-3.723
0.465,-0.426,0.327,-49.438,5.615,-13.306
0.437,-0.468,0.335,-4.456,17.09,-15.564
0.427,-0.575,0.294,33.752,23.804,-12.451
0.473,-0.666,0.214,56.458,23.315,-7.629
0.551,-0.713,0.119,62.073,16.846,-4.089
0.593,-0.729,0.015,56.58,4.089,-0.916
0.583,-0.765,-0.079,44.983,-10.254,2.258
0.527,-0.828,-0.134,30.029,-20.813,6.042
0.503,-0.848,-0.13,14.709,-24.414,7.141
0.528,-0.823,-0.102,1.099,-21.851,3.906
0.556,-0.806,-0.053,-7.446,-17.151,1.038
0.572,-0.808,-0.024,-11.658,-13.916,-0.732
0.571,-0.846,0.012,-14.099,-12.878,-0.61
0.581,-0.878,0.051,-17.029,-14.526,0.366
0.604,-0.891,0.079,-21.912,-17.761,1.343
0.623,-0.919,0.105,-26.978,-22.583,2.136
0.638,-0.958,0.126,-30.945,-28.076,2.502
0.657,-0.969,0.143,-35.461,-33.569,1.465
0.69,-0.968,0.152,-40.161,-38.147,-0.244
0.716,-0.962,0.163,-43.945,-41.382,-1.648
0.724,-0.943,0.171,-46.326,-43.396,-3.113
0.705,-0.924,0.192,-46.021,-43.213,-4.517
0.677,-0.906,0.219,-41.87,-39.49,-7.263
0.649,-0.878,0.234,-33.63,-33.813,-11.841
0.627,-0.847,0.235,-24.048,-27.71,-15.991
0.613,-0.83,0.239,-14.282,-21.545,-17.456
0.61,-0.819,0.232,-5.92,-16.479,-18.555
0.601,-0.818,0.204,0.488,-13.123,-19.531
0.587,-0.831,0.184,3.052,-12.024,-19.653
0.568,-0.834,0.17,1.648,-14.038,-19.897
0.553,-0.812,0.143,-2.319,-17.151,-20.63
0.541,-0.804,0.134,-6.165,-19.043,-20.996
0.545,-0.803,0.143,-9.46,-19.714,-20.874
0.547,-0.802,0.152,-12.756,-20.447,-20.996
0.541,-0.805,0.165,-15.869,-21.667,-21.179
0.525,-0.804,0.179,-18.86,-22.888,-21.24
0.504,-0.793,0.2,-21.301,-24.17,-21.179
0.495,-0.782,0.225,-23.315,-24.841,-20.752
0.497,-0.767,0.224,-23.926,-23.926,-20.63
0.505,-0.761,0.232,-21.057,-22.095,-18.799
0.521,-0.774,0.244,-14.771,-19.531,-15.32
0.535,-0.8,0.25,-7.874,-17.029,-12.939
0.551,-0.816,0.248,-2.197,-15.442,-12.573
0.571,-0.827,0.24,1.221,-14.282,-14.282
0.571,-0.853,0.236,1.648,-13.977,-16.663
0.548,-0.879,0.235,-0.122,-15.015,-19.226
0.532,-0.88,0.237,-2.991,-17.578,-22.156
0.525,-0.859,0.229,-6.714,-19.836,-24.475
0.517,-0.841,0.232,-10.498,-21.057,-25.269
0.518,-0.812,0.25,-12.451,-21.484,-25.574
0.538,-0.79,0.259,-12.39,-21.301,-26.062
0.56,-0.773,0.266,-11.963,-22.034,-27.161
0.568,-0.762,0.261,-11.719,-24.414,-28.625
0.536,-0.763,0.256,-11.536,-28.137,-29.907
0.495,-0.756,0.259,-12.207,-31.677,-31.25
0.458,-0.748,0.257,-13.245,-33.447,-32.715
